"ConstituentID","FileName","MediaView","PrimaryDisplay","PublicCaption","ObjectNumber","ObjectID"
"2987","J0041921_1b.jpg","Juley","0","Lydia Longacre, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0041921","",""
"2992","lopez_george.jpg","Luce","1","Copyright unknown
","",""
"3000","portrait_image_113713.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution, Gift of the Estate of Boris Lovet-Lorski
","",""
"3002","1942.10.5_1a.jpg","Permanent Collection","1","Will H. Low, <i>Self Portrait at Montigny</i>, 1876, oil on canvas, Smithsonian American Art Museum,Bequest of Henry Ward Ranger through the National Academy of Design  1942.10.5.","1942.10.5                                 ","14941"
"3005","1984.132.9_1a.jpg","Permanent Collection","1","Louis Lozowick, <i>Self Portrait</i>, 1930, lithograph on paper, Smithsonian American Art Museum,Gift of Adele Lozowick  1984.132.9.","1984.132.9                                ","15150"
"3005","1984.132.10_1a.jpg","Permanent Collection","0","Louis Lozowick, <i>Self Portrait in Spring</i>, 1943, lithograph on paper, Smithsonian American Art Museum,Gift of Adele Lozowick  1984.132.10.","1984.132.10                               ","15151"
"3015","luks_george.jpg","Luce","0","Courtesy Juley Collection, Smithsonian American Art Museum.
","",""
"3015","J0001923_1b.jpg","Juley","1","George Luks, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001923","",""
"3018","portrait_image_113587.jpg","Luce","0","","",""
"3018","1978.51_1a.jpg","Permanent Collection","1","Helen Lundeberg, <i>Double Portrait of the Artist in Time</i>, 1935, oil on fiberboard, Smithsonian American Art Museum, Museum purchase 1978.51.","1978.51                                   ","15255"
"3059","J0001962_1b.jpg","Juley","1","Frederick  MacMonnies, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001962","",""
"3068","magafan_jenne.jpg","Luce","1","Courtesy Jenne Magafan Papers, Archives of American Art, Smithsonian Institution.
","",""
"3077","zeldis_malcah.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3079","J0001897_1b.jpg","Juley","1","Oronzio Maldarelli at work in his studio, 1961, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001897","",""
"3080","maldonado,-alexander.jpg","Luce","1","","",""
"3090","J0003339_1b.jpg","Juley","1","Peppino Mangravite, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0003339","",""
"3094","portrait_image_113733.jpg","Luce","0","<i> Man Ray </i> by Adolf Hoffmeister. National Portrait Gallery, Smithsonian Institution. 
","",""
"3094","1983.105.2_1a.jpg","Permanent Collection","1","Man Ray, <i>Autoportrait</i>, 1933, mixed media: bronze, glass, wood, and newsprint, Smithsonian American Art Museum,Gift of Juliet Man Ray  1983.105.2.","1983.105.2                                ","15596"
"3096","1966.47.293_1a.jpg","Permanent Collection","1","Paul Manship, <i>Self Portrait</i>, 1906 1907, pencil, watercolor, ink and chalk on paper, Smithsonian American Art Museum,Bequest of Paul Manship  1966.47.293.","1966.47.293                               ","16046"
"3096","1979.4_1a.jpg","Permanent Collection","0","John C. Johansen, <i>Manship in His Studio</i>, 1963, oil on canvas, Smithsonian American Art Museum, Museum acquisition 1979.4.","1979.4                                    ","11450"
"3096","J0085152_1b.jpg","Juley","0","Paul Manship at work in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0085152","",""
"3096","J0085153_1b.jpg","Juley","0","Paul Manship, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0085153","",""
"3096","manship_paul.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"3096","J0085188_1b.jpg","Juley","0","Paul Manship with his family, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0085188","",""
"3100","J0001954_1b.jpg","Juley","1","Moissaye Marans, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001954","",""
"3100","marans_moissaye.jpg","Luce","0","Photographed by Pinchos Horn. Image is courtesy of the Federal Art Project, Photographic Division collection, 1935-1942 in the Archives of American Art, Smithsonian Institution. 
","",""
"3103","J0001955_1b.jpg","Juley","1","Conrad Marca-Relli, 1960, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001955","",""
"3110","J0054862_1b.jpg","Juley","1","Joseph Margulies, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0054862","",""
"3112","J0001950_1b.jpg","Juley","1","John Marin at work in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001950","",""
"3125","J0001926_1b.jpg","Juley","1","Reginald Marsh seated in front of <i>Coney Island</i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001926","",""
"3127","1909.7.43_1a.jpg","Permanent Collection","1","William Edgar Marshall, <i>Portrait of the Artist, Age 23</i>, ca. 1860, oil on canvas, Smithsonian American Art Museum,Gift of William T. Evans  1909.7.43.","1909.7.43                                 ","16343"
"3134","J0083191_1b.jpg","Juley","1","Fletcher Martin at work in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0083191","",""
"3137","J0001945_1b.jpg","Juley","1","Homer Dodge Martin, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001945","",""
"3157","1974.49_1a.jpg","Permanent Collection","1","Emile Masson, <i>Self-Portrait in the Artist's Studio</i>, 1862, ink wash and watercolor on paper, Smithsonian American Art Museum, Museum purchase 1974.49","1974.49                                   ","16413"
"3169","1988.34_1a.jpg","Permanent Collection","1","Louisa Matthiasdottir, <i>Self Portrait with Yellow Table</i>, 1981, oil on canvas, Smithsonian American Art Museum,Gift of the American Academy and Institute of Arts and Letters/Hassam and Speicher Fund  1988.34.","1988.34                                   ","16456"
"3171","J0001936_1b.jpg","Juley","0","Henry Mattson, Woodstock, New York, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001936","",""
"3171","J0001935_1b.jpg","Juley","1","Henry Mattson, Woodstock, New York, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001935","",""
"3187","portrait_image_113230.jpg","Luce","1","Courtesy Minnesota Historical Society.
","",""
"3192","J0001941_1b.jpg","Juley","1","Richard Mayhew, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001941","",""
"3195","1994.47.2_1a.jpg","Permanent Collection","1","Michael Mazur, <i>Self Portrait</i>, 1986, trace monotype on paper, Smithsonian American Art Museum, Museum purchase  1994.47.2.","1994.47.2                                 ","33943"
"3198","portrait_image_113300.jpg","Luce","1","Courtesy Bureau of Reclamation, Department of Interior. United States Government.
","",""
"3201","portrait_image_113594.jpg","Luce","1","Edward McCartan is standing in the bottom row, first on the left.  Photograph courtesy Group of artists Peter A. Juley & Son. Archives of American Art, Smithsonian Institution.
","",""
"3219","portrait_image_113596.jpg","Luce","1","The Collection of The Newark Museum Gift of Beatrice MacDougall Lindberg, 1967
","",""
"3222","J0001965_1b.jpg","Juley","1","Henry Lee McFee, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001965","",""
"3233","J0119873_1b.jpg","Juley","1","Richard Tait McKenzie, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119873","",""
"3238","portrait_image_114906.jpg","Luce","1","John McLaughlin, 1959.  Unidentified photographer, from John McLaughlin papers, courtesy Archives of American Art, Smithsonian Institution.
","",""
"3243","mcneil_george.jpg","Luce","1","Courtesy Michael Loew papers 1930-1997, Archives of American Art. Smithsonian Institution.
","",""
"3244","J0042126_1b.jpg","Juley","1","Hermon Atkins MacNeil, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0042126","",""
"3250","mcvey_william.jpg","Luce","1","Image is courtesy of the Forbes Watson papers, 1900-1950 in the Archives of American Art, Smithsonian Institution.
","",""
"3257","portrait_image_114899.jpg","Luce","1","Austin Mecklem and Marianne Appel on their wedding day, 1937. Unidentified photographer, from Austin Merrill Mecklem and Marianne Greer Appel papers, courtesy Archives of American Art, Smithsonian Jnstitution.
","",""
"3270","J0001978_1b.jpg","Juley","1","Gari Melchers, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001978","",""
"3280","portrait_image_113233.jpg","Luce","1","Courtesy Weldon Merchant.
","",""
"3293","J0001988_1b.jpg","Juley","1","Ivan Mestrovic, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001988","",""
"3294","metcalf_eliab.jpg","Luce","1","","",""
"3295","J0001979_1b.jpg","Juley","1","Willard L. Metcalf, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001979","",""
"3300","portrait_image_113234.jpg","Luce","1","Courtesy James Meyer.
","",""
"3302","J0105690_1b.jpg","Juley","1","William Meyerowitz, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0105690","",""
"3312","portrait_image_114845.jpg","Luce","1","Leight Johnson
","",""
"3331","J0001902_1b.jpg","Juley","1","Kenneth Hayes Miller, 1934, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001902","",""
"3335","J0096760_1b.jpg","Juley","1","Richard Emil Miller, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0096760
","",""
"3339","1935.7.1_1a.jpg","Permanent Collection","1","Augustus Saint Gaudens, <i>Francis Davis Millet</i>, modeled 1879, relief/metal: bronze/electrotype, Smithsonian American Art Museum,Gift of Ernst G. Fisher  1935.7.1.","1935.7.1                                  ","21536"
"3353","portrait_image_114916.jpg","Luce","1","Robert Crannell Minor, about 1890.  Unidentified photographer, from Macbeth Gallery records, courtesy Archives of American Art, Smithsonian Institution.
","",""
"3369","1935.13.621_1a.jpg","Permanent Collection","1","Eleanor Modrakowska, <i>Reflection (Self Portrait)</i>, 1936, drypoint, Smithsonian American Art Museum,Gift of Chicago Society of Etchers  1935.13.621.","1935.13.621                               ","17584"
"3370","J0105754_1b.jpg","Juley","1","Ross Moffett, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0105754","",""
"3371","moholy_nagy_laszlo.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution
","",""
"3376","portrait_image_113237.jpg","Luce","1","<i> Painter in his studio </i> by Jan Miense Molenaer.  Courtesy Museum Bredius. 
","",""
"3385","monza,-louis.jpg","Luce","1","Copyright unknown
","",""
"3390","J0115932_1b.jpg","Juley","0","Bruce Moore in his studio with models for <i> Pelican Fountain, C. A. Sloan Memorial </i>, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0115932","",""
"3390","J0119877_1b.jpg","Juley","1","Bruce Moore, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119877","",""
"3398","J0096220_1b.jpg","Juley","1","F. Luis Mora, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0096220","",""
"3400","moran_edward.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution
","",""
"3406","J0001991_1b.jpg","Juley","1","Thomas Moran, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001991","",""
"3406","portrait_image_113602.jpg","Luce","0","National Portrait Gallery, Smithsonian Institution
","",""
"3413","1986.65.186_1a.jpg","Permanent Collection","1","","1986.65.186                               ","17912"
"3421","morris_george_lk.jpg","Luce","1","Copyright unknown
","",""
"3426","1919.1.1_1a.jpg","Permanent Collection","1","Horatio Greenough, <i>Samuel F. B. Morse</i>, 1831, marble, Smithsonian American Art Museum,Gift of Edward L. Morse  1919.1.1.","1919.1.1                                  ","9574"
"3432","1966.10.1_1a.jpg","Permanent Collection","1","James Henry Moser, <i>Self Portrait</i>, 1887, oil on canvas, Smithsonian American Art Museum,Gift of Mrs. James M. Fetherolf  1966.10.1.","1966.10.1                                 ","17981"
"3437","J0004861_1b.jpg","Juley","0","Robert Motherwell in his studio, ca. 1950, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0004861","",""
"3437","J0005260_1b.jpg","Juley","1","Robert Motherwell, 1961, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0005260","",""
"3437","J0004981_1b.jpg","Juley","0","Robert Motherwell in his Greenwich Village studio with <i>Collage in Beige and Black</i>(left) and <i>Wall Painting with Stripes</i>, ca. 1943, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0004981","",""
"3440","portrait_image_113611.jpg","Luce","1","Courtesy Philip Moulthrop.
","",""
"3441","portrait_image_114918.jpg","Luce","1","William Sidney Mount, about 1867.  Unidentified photographer. Charles Scribner's Sons Art Reference Dept. records, courtesy Archives of American Art, Smithsonian Institution.
","",""
"3443","J0002292_1b.jpg","Juley","1","H. Siddons Mowbray, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002292","",""
"3444","J0001915_1b.jpg","Juley","1","Seong Moy, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001915","",""
"3448","portrait_image_113240.jpg","Luce","1","Etching by Rodman J. Sheirr.  Found in Potter's American Montly Volume 1.  January 1876 Number 49.
","",""
"3456","1982.14.2_1a.jpg","Permanent Collection","1","Mary Mullineux, <i>Self Portrait</i>, ca. 1925 1935, color woodcut on paper, Smithsonian American Art Museum,Museum purchase  1982.14.2.","1982.14.2                                 ","18074"
"3467","J0001908_1b.jpg","Juley","1","J. Francis Murphy, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001908","",""
"3479","J0001992_1b.jpg","Juley","1","Jerome Myers, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0001992","",""
"3481","portrait_image_113613.jpg","Luce","1","Copyright unknown
","",""
"3484","portrait_image_113823.jpg","Luce","1","Ragnar Naess, 2006
","",""
"3486","J0121383_1b.jpg","Juley","1","Reuben Nakian, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0121383","",""
"3504","portrait_image_114775.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution, © Estate of Alice Neel, 1980
","",""
"3511","nelson_carl.jpg","Luce","1","Image is courtesy of the Carl Nelson papers, 1923-1989 in the Archives of American Art, Smithsonian Institution. 
","",""
"3523","nevelson_louise.jpg","Luce","1","Courtesy National Portrait Gallery, Smithsonian Institution.
","",""
"3526","newell_james.jpg","Luce","1","Courtesy Federal Art Project, Photographic Division collection, 1935-1942. Archives of American Art, Smithsonian Institution.
","",""
"3528","J0112534_1b.jpg","Juley","1","Barnett Newman and unidentified woman standing in front of <i> Cathedra </i> in his Front Street studio, New York, 1950,  Peter A. Juley & Son Collection, Smithsonian American Art Museum J0112534","",""
"3533","portrait_image_113487.jpg","Luce","1","Photograph by George C. Cox, New York, circa 1890. Cox Collection, Division of Graphic Arts, Smithsonian Institution.
","",""
"3541","J0002011_1b.jpg","Juley","1","Hobart Nichols, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002011","",""
"3549","portrait_image_113617.jpg","Luce","1","Courtesy Library of Congress, Prints and Photographs Division (LC-USZ6-1066). 
","",""
"3554","J0047400_1b.jpg","Juley","1","Richard H. Nisbet, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0047400","",""
"3556","portrait_image_113803.jpg","Luce","1","Photograph by Hans Namuth.
","",""
"3558","J0002010_1b.jpg","Juley","1","John Noble, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002010","",""
"3564","noland_kenneth.jpg","Luce","1","Photograph taken by Fred W. McDarrah. Image is courtesy of the Photographs of artists taken by Fred W. McDarrah collection, 1960-1976 in the Archives of American Art, Smithsonian Institution.
","",""
"3568","portrait_image_113488.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3577","1982.1.31_1a.jpg","Permanent Collection","1","William Penhallow Henderson, <i>Portrait of William E. Norton</i>, 1901, oil on canvas, Smithsonian American Art Museum,Gift of Alice H. Rossin  1982.1.31.","1982.1.31                                 ","10275"
"3582","notkin_richard.jpg","Luce","1","Copyright unknown
","",""
"3583","portrait_image_113619.jpg","Luce","1","Courtesy Mr. Richard Thompson.
","",""
"3596","odonovan_william.jpg","Luce","1","Courtesy William Page and Page family papers, 1828-1942. Archives of American Art, Smithsonian Institution.
","",""
"3597","portrait_image_113620.jpg","Luce","0","Courtesy Library of Congress, Prints and Photographs Division (LC-USZ62-42493).
","",""
"3597","J0002030_1b.jpg","Juley","1","Georgia O'Keeffe, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002030","",""
"3606","J0104824_1b.jpg","Juley","1","Leonard Ochtman, 1934, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0104824","",""
"3613","J0002027_1b.jpg","Juley","1","Eliot O'Hara, 1964, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002027","",""
"3613","J0015251_1b.jpg","Juley","0","Eliot O'Hara at work in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0015251","",""
"3620","J0016359_1b.jpg","Juley","0","Ivan G. Olinsky at work in his studio with sitter Mrs. Paul Juley, Lyme, Connecticut, 1932, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0016359","",""
"3620","J0002025_1b.jpg","Juley","1","Ivan G. Olinsky at work in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002025","",""
"3635","J0002031_1b.jpg","Juley","1","Elliot Orr, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002031","",""
"3647","osolnik_rude.jpg","Luce","1","Copyright unknown
","",""
"3663","J0002035_1b.jpg","Juley","1","Walter Pach, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002035","",""
"3665","page_william.jpg","Luce","1","","",""
"3673","paley_albert.jpg","Luce","1","Photograph by Grey Crawford.
","",""
"3681","J0002036_1b.jpg","Juley","1","William C. Palmer, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002036","",""
"3706","portrait_image_114851.jpg","Luce","1","Paul Rocheleau
","",""
"3714","J0002037_1b.jpg","Juley","1","William M. Paxton, 1931, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002037","",""
"3720","portrait_image_113245.jpg","Luce","1","<i> The Artist in His Museum </i> by Charles Wilson Peale. 1822.  Coutesy Pennsylvania Academy of Fine Arts. 
","",""
"3721","portrait_image_113246.jpg","Luce","1","<i> The Artist and His Family </i> by James Peale. 1795.  Coutesy Pennsylvania Academy of Fine Arts.
","",""
"3724","portrait_image_113799.jpg","Luce","1","By Charles Wilson Peale.  Collection of the Walters Art Museum.
","",""
"3725","peale_rembrant.jpg","Luce","1","National Portrait Gallery, Smithsonian Institution
","",""
"3740","J0002063_1b.jpg","Juley","1","Waldo Peirce at work aboard ship, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002063","",""
"3751","J0002045_1b.jpg","Juley","1","Joseph Pennell at work in his studio at Aldephi Terrace, London, between 1910-1926, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002045","",""
"3753","portrait_image_113789.jpg","Luce","1","Private Collection.
","",""
"3759","pepper_beverly.jpg","Luce","1","Copyright unknown
","",""
"3760","perates_john_w.jpg","Luce","1","Copyright unknown
","",""
"3761","portrait_image_113247.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Instituion.
","",""
"3772","J0024743_1b.jpg","Juley","1","Van Dearing Perrine, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0024743
","",""
"3777","J0039880_1b.jpg","Juley","1","Carl W. Peters, 1931, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0039880","",""
"3779","peto_john.jpg","Luce","1","Courtesy John Frederick Peto and Peto family papers, ca. 1880-1974. Archives of American Art, Smithsonian Institution.
","",""
"3782","XX24_1a.jpg","Permanent Collection","1","Ferdinand Pettrich, <i>Self Portrait</i>, 1840, painted plaster, Smithsonian American Art Museum,Museum acquisition  XX24.","XX24                                      ","19676"
"3796","J0002065_1b.jpg","Juley","1","George Picken, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002065","",""
"3811","1965.16.98_1a.jpg","Permanent Collection","1","Paul Manship, <i>Charles A. Platt Portrait Medal</i>, 1918, bronze, Smithsonian American Art Museum,Gift of the artist  1965.16.98.","1965.16.98                                ","16010"
"3813","J0002069_1b.jpg","Juley","1","Ogden Pleissner, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002069","",""
"3825","1976.65.6_1a.jpg","Permanent Collection","1","Charles Pollock, <i>Self Portrait</i>, 1927, pencil on paper, Smithsonian American Art Museum,Transfer from the Archives of American Art, Smithsonian Institution, Collection of Elizabeth Pollock  1976.65.6.","1976.65.6                                 ","19807"
"3825","pollock_charles.jpg","Luce","0","Courtesy Charles Pollock Papers, Archives of American Art, Smithsonian Institution.
","",""
"3826","1976.65.7_1a.jpg","Permanent Collection","1","Charles Pollock, <i>Jack (Jackson Pollock)</i>, 1930, pencil and brush and ink on paper, Smithsonian American Art Museum,Transfer from the Archives of American Art, Smithsonian Institution, Collection of Elizabeth Pollock  1976.65.7.","1976.65.7                                 ","19794"
"3830","J0002082_1b.jpg","Juley","1","Michael Ponce de Leon, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002082","",""
"3832","J0005845_1b.jpg","Juley","1","Dana Pond, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0005845","",""
"3836","J0002067_1b.jpg","Juley","1","Larry Poons, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002067","",""
"3838","J0075797_1b.jpg","Juley","1","Henry Varnum Poor, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0075797","",""
"3842","portrait_image_114902.jpg","Luce","1","Fairfield Porter with a painting of his Chevrolet van, at the Tibor de Nagy Gallery, about 1962. Photo by Tibor de Nagy Gallery photographer, from Fairfield Porter papers, courtesy Archives of American Art, Smithsonian Institution.
","",""
"3849","1995.50.9_1a.jpg","Permanent Collection","1","Carlos A. Cortez, <i>Jose Guadalupe Posada</i>, 1981, signed 1983, linoleum cut on paper mounted on paperboard, Smithsonian American Art Museum, Gift of Tomas Ybarra Frausto  1995.50.9.","1995.50.9                                 ","34689"
"3861","J0002068_1b.jpg","Juley","1","Leslie Powell, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002068","",""
"3864","powers_hiram.jpg","Luce","0","Courtesy Library of Congress, Prints and Photographs Division.
","",""
"3864","1968.155.114_1a.jpg","Permanent Collection","1","Charles Francis Fuller, <i>Hiram Powers</i>, modeled ca. 1870, plaster, Smithsonian American Art Museum,Museum purchase in memory of Ralph Cross Johnson  1968.155.114.","1968.155.114                              ","8713"
"3864","1968.155.176_1a.jpg","Permanent Collection","0","Thomas Ball, <i>Death Mask of Hiram Powers</i>, 1873, plaster, Smithsonian American Art Museum,Museum purchase in memory of Ralph Cross Johnson  1968.155.176.","1968.155.176                              ","20127"
"3864","1968.155.33_1a.jpg","Permanent Collection","0","Longworth Powers, <i>Hiram Powers</i>, after 1866, plaster, Smithsonian American Art Museum,Museum purchase in memory of Ralph Cross Johnson  1968.155.33.","1968.155.33                               ","20171"
"3864","1968.155.10_1a.jpg","Permanent Collection","0","Charles Francis Fuller, <i>Hiram Powers</i>, modeled ca. 1870, plaster, Smithsonian American Art Museum,Museum purchase in memory of Ralph Cross Johnson  1968.155.10.","1968.155.10                               ","8711"
"3867","portrait_image_113414.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3879","portrait_image_113250.jpg","Luce","1","Photograph by Jonathan Reichek. Courtesy of Creators Equity Foundation.
","",""
"3884","J0041799_1b.jpg","Juley","1","Chester B. Price in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0041799","",""
"3890","J0119820_1b.jpg","Juley","1","Gifford MacGregor Proctor, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119820","",""
"3896","J0002081_1b.jpg","Juley","1","Brenda Putnam, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002081","",""
"3902","J0119822_1b.jpg","Juley","1","Edmondo Quattrocchi, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119822","",""
"3904","portrait_image_113810.jpg","Luce","1","Courtesy St. Louis Post-Dispatch.
","",""
"3917","J0002111_1b.jpg","Juley","1","Andre Racz, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002111","",""
"3926","portrait_image_113415.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3928","portrait_image_113798.jpg","Luce","1","Collection of the Walters Art Museum.
","",""
"3934","J0038382_1b.jpg","Juley","1","Ellen Emmet Rand in her studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0038382","",""
"3936","rand_paul.jpg","Luce","1","Courtesy Library of Congress, Prints and Photographs Division ( LC-USZC2-5881).
","",""
"3939","J0002098_1b.jpg","Juley","1","Henry Ward Ranger, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002098","",""
"3963","1917.11.1_1a.jpg","Permanent Collection","1","George Peter Alexander Healy, <i>Vinnie Ream</i>, ca. 1870, oil on canvas, Smithsonian American Art Museum,Gift of Brigadier General Richard L. Hoxie  1917.11.1.","1917.11.1                                 ","10167"
"3967","J0119824_1b.jpg","Juley","1","Richard H. Recchia, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0119824","",""
"3967","J0071743_1b.jpg","Juley","0","Richard H. Recchia in his studio, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0071743","",""
"3972","J0051240_1b.jpg","Juley","1","Edward W. Redfield at work outdoors, 1930, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0051240","",""
"3980","portrait_image_114944.jpg","Luce","1","Edward Reep in his studio, about 1965 (photograph by George Fenneman)
","",""
"3983","portrait_image_114917.jpg","Luce","1","Frank Knox Morton Rehn, 1900.  Schloss photographer, from Macbeth Gallery records, courtesy Archives of American Art, Smithsonian Institution.
","",""
"3989","portrait_image_113640.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3990","portrait_image_113417.jpg","Luce","1","Courtesy San Diego Museum of Art.
","",""
"3993","reinhardt_ad.jpg","Luce","1","Courtesy Archives of American Art, Smithsonian Institution.
","",""
"3998","J0038642_1b.jpg","Juley","0","Winold Reiss, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0038642
","",""
"3998","J0038630_1b.jpg","Juley","1","Winold Reiss, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0038630
","",""
"4005","portrait_image_113641.jpg","Luce","1","Photographed by J. H. Hare. Image is courtesy of the Adolph A. Weinman papers, 1893-1960 in the Archives of American Art, Smithsonian Institution.
","",""
"4007","J0002115_1b.jpg","Juley","1","Paul Resika, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002115","",""
"4010","1966.51.75_1a.jpg","Permanent Collection","1","","1966.51.75                                ","6525"
"4015","J0072004_1b.jpg","Juley","1","Grant Reynard, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0072004","",""
"4019","portrait_image_113349.jpg","Luce","1","Photograph by Genevieve Naylor.
","",""
"4039","richardson_sam.jpg","Luce","1","Courtesy Photographs of artists taken by Mimi Jacobs. Archives of American Art, Smithsonian Institution.
","",""
"4049","riegel_michael.jpg","Luce","1","Copyright unknown
","",""
"4053","1970.335.25_1a.jpg","Permanent Collection","1","William Henry Rinehart, <i>Self Portrait</i>, 1850 1874, cast and painted plaster relief in metal frame, Smithsonian American Art Museum,Gift of the Peabody Institute  1970.335.25.","1970.335.25                               ","21001"
"4060","J0033319_1b.jpg","Juley","1","William Ritschel, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0033319
","",""
"4063","portrait_image_113645.jpg","Luce","1","Courtesy National Museum of American History, Smithsonian Institution.
","",""
"4069","portrait_image_113647.jpg","Luce","1","Courtesy Photographs of Artists Collection I. Archives of American Art, Smithsonian Institution.
","",""
"4082","J0002117_1b.jpg","Juley","1","Boardman Robinson, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0002117","",""
"4086","1972.84.64_1a.jpg","Permanent Collection","1","J. Alden Weir, <i>Portrait of Theodore Robinson</i>, ca. 1887 1893, drypoint and conte crayon on paper, Smithsonian American Art Museum,Gift of Brigham Young University  1972.84.64.","1972.84.64                                ","27415"
"4086","portrait_image_113650.jpg","Luce","0","Copyright unknown
","",""
"4087","J0089166_1b.jpg","Juley","1","William S. Robinson, Peter A. Juley & Son Collection, Smithsonian American Art Museum J0089166","",""
